Gene Name,Score
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND1', 'feature_name': 'MT-ND1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 956, 'n_cells': 19917, 'highly_variable': True, 'means': 2.8550526575147552, 'dispersions': 3.8969724045064207, 'dispersions_norm': 0.14370781183242798},0.0261
{'feature_is_filtered': False, 'original_gene_symbols': 'CRYM', 'feature_name': 'CRYM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3593, 'n_cells': 4879, 'highly_variable': True, 'means': 0.25826370741121635, 'dispersions': 2.1334859429054664, 'dispersions_norm': 1.070340633392334},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'MMADHC', 'feature_name': 'MMADHC', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2150, 'n_cells': 8810, 'highly_variable': True, 'means': 0.38029228132879866, 'dispersions': 1.8268543495139797, 'dispersions_norm': -0.3777047395706177},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'LINC01171;C11orf97;RP11-867G2.2;C11ORF97', 'feature_name': 'C11orf97', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 672, 'n_cells': 3253, 'highly_variable': True, 'means': 0.3942412128701701, 'dispersions': 2.551594927986824, 'dispersions_norm': 1.3692408800125122},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'SLC4A1AP', 'feature_name': 'SLC4A1AP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8977, 'n_cells': 3820, 'highly_variable': True, 'means': 0.21741278579633708, 'dispersions': 2.3763152885160106, 'dispersions_norm': 1.6575372219085693},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'SORD', 'feature_name': 'SORD', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12428, 'n_cells': 7096, 'highly_variable': True, 'means': 0.500604771452888, 'dispersions': 2.478959189307911, 'dispersions_norm': 1.1941566467285156},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ROR1', 'feature_name': 'ROR1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6718, 'n_cells': 5275, 'highly_variable': True, 'means': 0.5512036494749536, 'dispersions': 2.4597382494011946, 'dispersions_norm': 1.1478255987167358},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'SLC30A5', 'feature_name': 'SLC30A5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5439, 'n_cells': 6709, 'highly_variable': True, 'means': 0.2811835805098628, 'dispersions': 1.7498838633583338, 'dispersions_norm': 0.14273494482040405},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ABL2', 'feature_name': 'ABL2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 16676, 'n_cells': 5719, 'highly_variable': True, 'means': 0.3069747166737632, 'dispersions': 1.5739161576654035, 'dispersions_norm': -0.28278055787086487},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'RAB1B', 'feature_name': 'RAB1B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1950, 'n_cells': 7064, 'highly_variable': True, 'means': 0.2698438402501229, 'dispersions': 1.6354269097552827, 'dispersions_norm': -0.13403861224651337},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'AASS', 'feature_name': 'AASS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10816, 'n_cells': 4816, 'highly_variable': True, 'means': 0.28806781753409927, 'dispersions': 1.9589708510419066, 'dispersions_norm': 0.648337721824646},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'TMEM212', 'feature_name': 'TMEM212', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2719, 'n_cells': 2363, 'highly_variable': True, 'means': 0.2526134424511169, 'dispersions': 2.595033182774787, 'dispersions_norm': 2.186429023742676},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'TUBA4B', 'feature_name': 'TUBA4B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1687, 'n_cells': 2779, 'highly_variable': True, 'means': 0.2726665406012054, 'dispersions': 2.2219046098506765, 'dispersions_norm': 1.2841497659683228},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'UBE2I;LA16c-358B7.4;AC120498.9;ENSG00000274751', 'feature_name': 'UBE2I', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12097, 'n_cells': 10328, 'highly_variable': True, 'means': 0.46813815845592993, 'dispersions': 1.7976689257330634, 'dispersions_norm': -0.4480545222759247},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ABI1', 'feature_name': 'ABI1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4218, 'n_cells': 10284, 'highly_variable': True, 'means': 0.530855139161425, 'dispersions': 1.9841723857515832, 'dispersions_norm': 0.0015013752272352576},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'NDUFAF8;C17orf89;C17ORF89', 'feature_name': 'NDUFAF8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1339, 'n_cells': 6706, 'highly_variable': True, 'means': 0.27998046005503285, 'dispersions': 1.5268681459378182, 'dispersions_norm': -0.3965494930744171},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'IQUB', 'feature_name': 'IQUB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6100, 'n_cells': 2576, 'highly_variable': True, 'means': 0.27608387670169954, 'dispersions': 2.6375777932058964, 'dispersions_norm': 2.2893080711364746},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'PROM1', 'feature_name': 'PROM1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7457, 'n_cells': 4751, 'highly_variable': True, 'means': 0.31926318647587276, 'dispersions': 2.1068880538129036, 'dispersions_norm': 1.0060230493545532},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ATR', 'feature_name': 'ATR', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 27234, 'n_cells': 5136, 'highly_variable': True, 'means': 0.2913756074785627, 'dispersions': 1.84737215950888, 'dispersions_norm': 0.3784758150577545},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'NRBF2', 'feature_name': 'NRBF2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1901, 'n_cells': 5071, 'highly_variable': True, 'means': 0.23134387466470552, 'dispersions': 2.2305850560658462, 'dispersions_norm': 1.3051403760910034},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'POLR2K', 'feature_name': 'POLR2K', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1673, 'n_cells': 9534, 'highly_variable': True, 'means': 0.4442305847303215, 'dispersions': 1.8355558181988856, 'dispersions_norm': -0.3567303419113159},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'YTHDC2', 'feature_name': 'YTHDC2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10805, 'n_cells': 5740, 'highly_variable': True, 'means': 0.32467090713979546, 'dispersions': 2.059226001026751, 'dispersions_norm': 0.8907692432403564},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'CNST', 'feature_name': 'CNST', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5933, 'n_cells': 6397, 'highly_variable': True, 'means': 0.3717786550306709, 'dispersions': 2.1147001939120225, 'dispersions_norm': 0.3161311745643616},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'NRBP1', 'feature_name': 'NRBP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5329, 'n_cells': 6157, 'highly_variable': True, 'means': 0.26671943951040517, 'dispersions': 1.8953350799956585, 'dispersions_norm': 0.4944571554660797},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'FUT8', 'feature_name': 'FUT8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6976, 'n_cells': 6793, 'highly_variable': True, 'means': 0.41927385875632356, 'dispersions': 1.9470289577719866, 'dispersions_norm': -0.08803073316812515},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'KLHL29', 'feature_name': 'KLHL29', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11109, 'n_cells': 3390, 'highly_variable': True, 'means': 0.23426195645735964, 'dispersions': 1.8908233990245182, 'dispersions_norm': 0.48354724049568176},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'AHCTF1', 'feature_name': 'AHCTF1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9579, 'n_cells': 5348, 'highly_variable': True, 'means': 0.29353744139527654, 'dispersions': 2.049356548775005, 'dispersions_norm': 0.8669034838676453},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'CCDC17', 'feature_name': 'CCDC17', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3323, 'n_cells': 3783, 'highly_variable': True, 'means': 0.4249868452446045, 'dispersions': 2.246372577296955, 'dispersions_norm': 0.6335199475288391},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'GLYR1', 'feature_name': 'GLYR1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5416, 'n_cells': 7555, 'highly_variable': True, 'means': 0.37990671627989425, 'dispersions': 2.049741865315595, 'dispersions_norm': 0.15955285727977753},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'CDC42SE1', 'feature_name': 'CDC42SE1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4184, 'n_cells': 6213, 'highly_variable': True, 'means': 0.31015857580816836, 'dispersions': 1.8849915544804652, 'dispersions_norm': 0.46944499015808105},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'AC018523.2;PSMA1.1;ENSG00000256206;PSMA1;PSMA1-1;RP11-140L24.4', 'feature_name': 'PSMA1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3050, 'n_cells': 9267, 'highly_variable': True, 'means': 0.4895106129865684, 'dispersions': 2.050579754364039, 'dispersions_norm': 0.16157253086566925},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ARMC2', 'feature_name': 'ARMC2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4254, 'n_cells': 3715, 'highly_variable': True, 'means': 0.26033487345972334, 'dispersions': 2.134742627960085, 'dispersions_norm': 1.073379397392273},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'BASP1', 'feature_name': 'BASP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2146, 'n_cells': 5574, 'highly_variable': True, 'means': 0.4445465579139892, 'dispersions': 2.21382921568622, 'dispersions_norm': 0.555076003074646},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'TROVE2;RO60', 'feature_name': 'RO60', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9070, 'n_cells': 6244, 'highly_variable': True, 'means': 0.30792733329953187, 'dispersions': 1.9892748702635517, 'dispersions_norm': 0.7216172218322754},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'IRF2', 'feature_name': 'IRF2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6723, 'n_cells': 7592, 'highly_variable': True, 'means': 0.3804183201199721, 'dispersions': 2.154228445008298, 'dispersions_norm': 0.41141176223754883},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'FAM120B', 'feature_name': 'FAM120B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6029, 'n_cells': 5647, 'highly_variable': True, 'means': 0.2919540499229173, 'dispersions': 1.7026044473629798, 'dispersions_norm': 0.02840644121170044},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'EPB41L1', 'feature_name': 'EPB41L1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9676, 'n_cells': 5914, 'highly_variable': True, 'means': 0.312345720369686, 'dispersions': 1.8841196635713393, 'dispersions_norm': 0.46733665466308594},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'SENP7', 'feature_name': 'SENP7', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6396, 'n_cells': 5029, 'highly_variable': True, 'means': 0.313424565643185, 'dispersions': 2.0701752195702485, 'dispersions_norm': 0.9172460436820984},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'ENDOG', 'feature_name': 'ENDOG', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1145, 'n_cells': 3975, 'highly_variable': True, 'means': 0.2094150385295227, 'dispersions': 1.9063115584803323, 'dispersions_norm': 0.5209998488426208},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'MT1G', 'feature_name': 'MT1G', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 751, 'n_cells': 2391, 'highly_variable': True, 'means': 0.24185981155000613, 'dispersions': 3.0547407200863965, 'dispersions_norm': 3.2980687618255615},0.0014
{'feature_is_filtered': False, 'original_gene_symbols': 'PPP4R3A;SMEK1', 'feature_name': 'PPP4R3A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6015, 'n_cells': 8279, 'highly_variable': True, 'means': 0.4051233174274848, 'dispersions': 1.9097302511345553, 'dispersions_norm': -0.1779371201992035},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'GCLM', 'feature_name': 'GCLM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5426, 'n_cells': 6297, 'highly_variable': True, 'means': 0.29915093674692095, 'dispersions': 1.9126640036969138, 'dispersions_norm': 0.5363609790802002},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'RP11-467J12.4;ENSG00000277639;RP11-295M3.4;AC007906.2', 'feature_name': 'CHD9NB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3268, 'n_cells': 2964, 'highly_variable': True, 'means': 0.32434522306836294, 'dispersions': 2.0391956197018994, 'dispersions_norm': 0.8423328399658203},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'UBE2G2', 'feature_name': 'UBE2G2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7195, 'n_cells': 7767, 'highly_variable': True, 'means': 0.35568247690370214, 'dispersions': 1.8120238990062316, 'dispersions_norm': -0.413452684879303},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'ST6GAL1', 'feature_name': 'ST6GAL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11142, 'n_cells': 9342, 'highly_variable': True, 'means': 0.5433289856573456, 'dispersions': 1.9776885864645293, 'dispersions_norm': -0.014127451926469803},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'EIF4E2', 'feature_name': 'EIF4E2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11481, 'n_cells': 7545, 'highly_variable': True, 'means': 0.33183485139421065, 'dispersions': 2.009498460616545, 'dispersions_norm': 0.770520806312561},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'CCDC153', 'feature_name': 'CCDC153', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1944, 'n_cells': 3842, 'highly_variable': True, 'means': 0.39535823647144525, 'dispersions': 2.610196342826902, 'dispersions_norm': 1.5104962587356567},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'ATM', 'feature_name': 'ATM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 39184, 'n_cells': 5895, 'highly_variable': True, 'means': 0.3011624970593751, 'dispersions': 1.6548316996938306, 'dispersions_norm': -0.08711501210927963},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'ICA1L', 'feature_name': 'ICA1L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10379, 'n_cells': 3282, 'highly_variable': True, 'means': 0.20493305286369198, 'dispersions': 2.054056076569761, 'dispersions_norm': 0.8782675862312317},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'RASSF8', 'feature_name': 'RASSF8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8077, 'n_cells': 4791, 'highly_variable': True, 'means': 0.32568072726043873, 'dispersions': 1.9068657991354885, 'dispersions_norm': 0.5223401188850403},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'POLR2F', 'feature_name': 'POLR2F', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7008, 'n_cells': 8035, 'highly_variable': True, 'means': 0.3325446785222351, 'dispersions': 1.5978437489818302, 'dispersions_norm': -0.22492016851902008},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'PI3', 'feature_name': 'PI3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 551, 'n_cells': 2683, 'highly_variable': True, 'means': 0.2606572173678937, 'dispersions': 2.83829492765551, 'dispersions_norm': 2.7746713161468506},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'NDRG2', 'feature_name': 'NDRG2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7550, 'n_cells': 6586, 'highly_variable': True, 'means': 0.3874508248230764, 'dispersions': 2.1160164958314955, 'dispersions_norm': 0.31930404901504517},0.0013
{'feature_is_filtered': False, 'original_gene_symbols': 'C10ORF107;CABCOCO1;C10orf107', 'feature_name': 'CABCOCO1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1821, 'n_cells': 3541, 'highly_variable': True, 'means': 0.3021774288677503, 'dispersions': 2.137498154144882, 'dispersions_norm': 1.0800427198410034},0.0013
